날짜,카테고리,제품,가격,수량,매출액,고객_세그먼트,마케팅_캠페인,마케팅_채널,고객_ID,성별,연령대
2023-01-14,화장품,헤어케어,48697.40389479078,1,48697.40389479078,일반 고객,,온라인 광고,8162,남성,40대
2023-02-01,화장품,바디케어,69643.21380408345,1,69643.21380408345,신규 고객,신규 고객 할인,소셜 미디어,5441,여성,10대
2024-05-11,화장품,바디케어,56782.087373004295,1,56782.087373004295,일반 고객,신규 고객 할인,온라인 광고,4024,남성,40대
2023-05-02,의류,액세서리,39250.1034443426,5,196250.51722171303,일반 고객,시즌 세일,소셜 미디어,3453,여성,50대 이상
2024-02-15,의류,하의,116668.58326140649,4,466674.33304562594,일반 고객,제휴 마케팅,이메일,8698,남성,40대
2023-09-14,전자제품,노트북,160399.98803503922,1,160399.98803503922,신규 고객,,이메일,7352,여성,40대
2023-03-01,의류,아우터,129761.37041229742,11,1427375.0745352716,충성 고객,,소셜 미디어,2779,여성,50대 이상
2023-07-09,의류,하의,54092.200811868686,2,108184.40162373737,충성 고객,,제휴 마케팅,8962,여성,50대 이상
2024-03-14,화장품,스킨케어,59484.76630605519,3,178454.2989181656,VIP 고객,,이메일,9229,여성,50대 이상
2023-04-24,의류,신발,33931.29237582462,4,135725.16950329847,충성 고객,,소셜 미디어,4028,여성,30대
2024-07-19,화장품,바디케어,51544.12471279543,2,103088.24942559085,신규 고객,,이메일,7989,여성,10대
2023-03-11,화장품,헤어케어,48285.81063813827,3,144857.4319144148,VIP 고객,,소셜 미디어,1402,남성,30대
2023-01-19,전자제품,태블릿,494996.02067887504,7,3464972.1447521253,일반 고객,,온라인 광고,6550,남성,30대
2023-11-28,식품,간식,18650.13256021719,4,74600.53024086876,신규 고객,SNS 프로모션,오프라인 광고,9841,남성,40대
2023-09-17,전자제품,태블릿,170201.78567249904,2,340403.5713449981,일반 고객,,오프라인 광고,3413,여성,50대 이상
2023-11-12,전자제품,스마트폰,277987.59619425493,1,277987.59619425493,충성 고객,SNS 프로모션,온라인 광고,6060,여성,20대
2023-11-25,화장품,스킨케어,43856.870582298914,4,175427.48232919566,VIP 고객,SNS 프로모션,온라인 광고,1694,남성,40대
2023-10-22,화장품,스킨케어,70134.99429760338,2,140269.98859520676,VIP 고객,,온라인 광고,6981,남성,40대
2024-07-30,의류,신발,96257.21619721803,2,192514.43239443607,일반 고객,,소셜 미디어,1394,여성,10대
2023-05-27,화장품,바디케어,20729.738879553242,2,41459.477759106485,신규 고객,시즌 세일,이메일,2999,여성,10대
2023-07-16,의류,액세서리,110168.21953902274,3,330504.6586170682,VIP 고객,,소셜 미디어,4164,남성,30대
2023-04-05,전자제품,가전제품,827924.6703218339,3,2483774.010965502,일반 고객,,소셜 미디어,9610,여성,20대
2023-04-01,생활용품,주방용품,10970.205240679055,1,10970.205240679055,일반 고객,,제휴 마케팅,6759,남성,50대 이상
2023-05-18,전자제품,노트북,912830.6018491591,3,2738491.805547477,VIP 고객,시즌 세일,제휴 마케팅,2141,남성,40대
2023-04-04,생활용품,세제,17405.400080395648,5,87027.00040197824,일반 고객,,오프라인 광고,4487,남성,30대
2023-09-14,전자제품,스마트폰,811082.7433954112,4,3244330.9735816447,신규 고객,,이메일,4824,남성,20대
2024-02-09,식품,육류,11294.697566417697,7,79062.88296492388,일반 고객,제휴 마케팅,제휴 마케팅,2363,여성,40대
2023-08-16,식품,육류,21511.23261578793,1,21511.23261578793,일반 고객,회원 전용 이벤트,오프라인 광고,7309,여성,50대 이상
2023-03-09,전자제품,스마트폰,791068.2336968931,4,3164272.9347875724,일반 고객,,온라인 광고,6016,남성,40대
2023-05-05,식품,유제품,23129.387533281835,1,23129.387533281835,신규 고객,시즌 세일,오프라인 광고,5267,여성,30대
2023-09-26,의류,아우터,64172.110835577485,4,256688.44334230994,일반 고객,,오프라인 광고,7267,남성,30대
2024-05-02,화장품,바디케어,25835.34662837951,2,51670.69325675902,신규 고객,신규 고객 할인,오프라인 광고,5653,여성,10대
2024-07-24,화장품,메이크업,43344.68536349199,3,130034.05609047596,신규 고객,,온라인 광고,8619,여성,50대 이상
2024-06-22,전자제품,스마트폰,207555.41281358918,4,830221.6512543567,신규 고객,,온라인 광고,5850,남성,20대
2023-03-19,식품,과일,17099.177534416685,1,17099.177534416685,일반 고객,,이메일,5562,여성,10대
2023-09-01,화장품,스킨케어,61096.20606078634,3,183288.61818235903,충성 고객,,오프라인 광고,6546,남성,30대
2024-03-12,식품,간식,13641.736323249099,1,13641.736323249099,일반 고객,,이메일,4677,남성,40대
2024-03-04,생활용품,세제,25542.1454973318,3,76626.4364919954,충성 고객,,소셜 미디어,9887,남성,50대 이상
2024-03-24,전자제품,노트북,902361.056073315,2,1804722.11214663,일반 고객,,이메일,1888,여성,30대
2023-11-17,화장품,헤어케어,15722.605382448328,3,47167.81614734499,일반 고객,SNS 프로모션,제휴 마케팅,5478,남성,40대
2023-06-07,생활용품,욕실용품,51171.150839498165,3,153513.4525184945,일반 고객,,오프라인 광고,3834,남성,20대
2023-06-10,전자제품,이어폰,825433.0673995088,5,4127165.336997544,일반 고객,,제휴 마케팅,3502,여성,30대
2024-07-22,화장품,스킨케어,30501.663055497014,2,61003.32611099403,일반 고객,,소셜 미디어,2605,여성,30대
2024-05-17,의류,하의,98847.68137469148,4,395390.72549876594,VIP 고객,신규 고객 할인,소셜 미디어,2737,여성,20대
2024-04-12,화장품,향수,15344.056564723345,5,76720.28282361673,충성 고객,,소셜 미디어,6104,남성,40대
2023-05-07,생활용품,욕실용품,30999.462289380557,2,61998.924578761114,신규 고객,시즌 세일,온라인 광고,1794,남성,20대
2023-12-29,생활용품,세제,35543.21136877432,4,142172.84547509727,충성 고객,,소셜 미디어,3555,남성,40대
2023-06-02,전자제품,노트북,894552.1348741984,1,894552.1348741984,신규 고객,,이메일,2981,여성,40대
2023-05-31,생활용품,주방용품,10461.551661482585,6,62769.30996889551,신규 고객,시즌 세일,이메일,8979,여성,10대
2024-05-04,전자제품,가전제품,608092.3931725073,4,2432369.572690029,신규 고객,신규 고객 할인,제휴 마케팅,4974,여성,10대
2024-02-25,의류,하의,47898.36208815275,6,287390.1725289165,충성 고객,제휴 마케팅,소셜 미디어,8358,여성,10대
2023-10-06,식품,간식,19708.194883209646,1,19708.194883209646,일반 고객,,온라인 광고,9495,남성,40대
2024-02-25,의류,상의,28088.346631651155,6,168530.07978990691,충성 고객,제휴 마케팅,소셜 미디어,4444,남성,40대
2023-05-11,화장품,향수,53135.14596309978,3,159405.43788929933,충성 고객,시즌 세일,온라인 광고,1928,여성,50대 이상
2024-07-22,전자제품,노트북,565311.0198694967,4,2261244.079477987,VIP 고객,,제휴 마케팅,8322,여성,20대
2023-12-30,생활용품,청소용품,13235.433686811233,4,52941.73474724493,충성 고객,,온라인 광고,9816,여성,20대
2024-02-14,화장품,스킨케어,73512.65442562911,5,367563.27212814556,신규 고객,제휴 마케팅,제휴 마케팅,4853,여성,40대
2023-03-07,의류,상의,55861.84454464377,1,55861.84454464377,일반 고객,,오프라인 광고,4654,여성,30대
2023-09-15,화장품,헤어케어,46996.47687333388,1,46996.47687333388,일반 고객,,오프라인 광고,7556,남성,40대
2023-10-11,화장품,메이크업,30517.682759844283,6,183106.09655906569,충성 고객,,오프라인 광고,7779,남성,50대 이상
2023-02-09,화장품,바디케어,20883.85821278022,6,125303.1492766813,신규 고객,신규 고객 할인,제휴 마케팅,6255,남성,10대
2024-02-20,의류,상의,112298.95179575634,6,673793.710774538,신규 고객,제휴 마케팅,소셜 미디어,4377,여성,10대
2023-09-13,전자제품,노트북,740294.117202908,4,2961176.468811632,충성 고객,,이메일,4592,남성,20대
2024-03-12,전자제품,이어폰,440424.3455576629,2,880848.6911153258,충성 고객,,소셜 미디어,1744,여성,40대
2023-11-21,생활용품,욕실용품,15006.135827056536,2,30012.271654113072,충성 고객,SNS 프로모션,제휴 마케팅,4668,여성,40대
2023-05-19,화장품,향수,62628.45921670184,7,438399.2145169129,신규 고객,시즌 세일,소셜 미디어,9503,여성,50대 이상
2024-05-04,전자제품,가전제품,245698.6513280075,1,245698.6513280075,신규 고객,신규 고객 할인,소셜 미디어,5361,여성,20대
2024-03-12,생활용품,화장지,30320.56639178035,4,121282.2655671214,VIP 고객,,온라인 광고,7988,여성,40대
2023-08-29,식품,육류,9788.219587746009,5,48941.09793873005,충성 고객,회원 전용 이벤트,제휴 마케팅,5369,여성,50대 이상
2023-11-20,화장품,스킨케어,79106.47799399798,3,237319.43398199393,충성 고객,SNS 프로모션,오프라인 광고,8809,남성,40대
2023-03-31,화장품,바디케어,59316.64050463603,3,177949.92151390808,일반 고객,,오프라인 광고,7439,여성,50대 이상
2023-12-15,식품,유제품,10476.378744367563,2,20952.757488735126,일반 고객,,온라인 광고,3881,남성,20대
2023-08-09,전자제품,노트북,418783.3454439342,5,2093916.727219671,일반 고객,회원 전용 이벤트,온라인 광고,4167,여성,50대 이상
2023-10-30,생활용품,욕실용품,39186.49268879951,2,78372.98537759902,충성 고객,,제휴 마케팅,4394,여성,20대
2024-07-27,화장품,메이크업,40012.32850788762,1,40012.32850788762,일반 고객,,오프라인 광고,9900,남성,50대 이상
2023-09-19,의류,하의,26161.171412192652,8,209289.37129754122,일반 고객,,온라인 광고,1076,여성,10대
2024-07-31,의류,아우터,32622.329287329467,5,163111.64643664734,신규 고객,,소셜 미디어,3062,남성,50대 이상
2023-11-18,식품,음료,12751.867232597666,4,51007.46893039066,신규 고객,SNS 프로모션,소셜 미디어,1233,여성,30대
2024-02-19,식품,과일,23298.897024082566,8,186391.17619266052,VIP 고객,제휴 마케팅,온라인 광고,4154,남성,30대
2024-07-10,생활용품,욕실용품,10222.492551609776,2,20444.98510321955,신규 고객,,오프라인 광고,7221,여성,50대 이상
2023-06-03,전자제품,가전제품,294480.0558864551,3,883440.1676593653,신규 고객,,이메일,9224,여성,30대
2024-03-20,생활용품,욕실용품,33990.97595984683,2,67981.95191969366,일반 고객,,소셜 미디어,8163,여성,50대 이상
2023-02-19,의류,액세서리,138080.3712770226,10,1380803.7127702262,신규 고객,,온라인 광고,6600,남성,50대 이상
2024-01-17,생활용품,세제,11909.067826039145,4,47636.27130415658,VIP 고객,,온라인 광고,7419,남성,30대
2024-01-06,전자제품,스마트폰,615435.2178693044,4,2461740.8714772174,일반 고객,,오프라인 광고,2710,남성,30대
2024-04-03,전자제품,가전제품,641688.7546799221,5,3208443.7733996105,신규 고객,,온라인 광고,5927,여성,40대
2023-02-08,화장품,헤어케어,32800.2410390943,1,32800.2410390943,일반 고객,신규 고객 할인,제휴 마케팅,5483,남성,40대
2024-04-14,의류,신발,110932.09297449079,2,221864.18594898158,충성 고객,,이메일,3213,여성,20대
2024-06-28,식품,과일,7039.288154357409,2,14078.576308714819,일반 고객,,온라인 광고,1611,남성,50대 이상
2024-04-26,식품,채소,24850.217821583487,3,74550.65346475046,신규 고객,,제휴 마케팅,5887,여성,30대
2023-11-16,식품,과일,9398.3607984827,1,9398.3607984827,일반 고객,SNS 프로모션,소셜 미디어,4938,남성,20대
2024-06-03,의류,신발,118139.27468047186,1,118139.27468047186,일반 고객,,제휴 마케팅,1997,여성,30대
2024-07-05,식품,과일,14626.920602250151,8,117015.36481800121,신규 고객,,제휴 마케팅,7597,여성,10대
2023-08-18,전자제품,가전제품,386090.91952109453,7,2702636.436647662,일반 고객,회원 전용 이벤트,오프라인 광고,4584,남성,10대
2023-03-29,생활용품,주방용품,47893.227560005806,1,47893.227560005806,일반 고객,,오프라인 광고,2744,여성,30대
2024-04-25,화장품,메이크업,57722.09162614714,3,173166.2748784414,VIP 고객,,이메일,8051,남성,10대
2023-03-26,의류,상의,128934.88144179006,4,515739.52576716023,일반 고객,,오프라인 광고,5996,남성,40대
2023-12-18,화장품,바디케어,37321.986661684954,1,37321.986661684954,일반 고객,,소셜 미디어,2626,여성,10대
2023-01-10,식품,음료,17860.71112315352,2,35721.42224630704,충성 고객,,소셜 미디어,5246,여성,10대
2024-05-31,화장품,바디케어,35511.50086610294,4,142046.00346441177,VIP 고객,신규 고객 할인,오프라인 광고,6016,남성,10대
2024-06-23,생활용품,청소용품,27494.588646270964,1,27494.588646270964,신규 고객,,오프라인 광고,7108,남성,30대
2024-01-15,식품,간식,28595.10299075963,2,57190.20598151926,충성 고객,,소셜 미디어,6301,남성,30대
2023-08-31,생활용품,화장지,17588.123170928484,1,17588.123170928484,충성 고객,회원 전용 이벤트,제휴 마케팅,3176,여성,30대
2023-11-21,생활용품,욕실용품,35473.7048419393,1,35473.7048419393,VIP 고객,SNS 프로모션,제휴 마케팅,6763,여성,50대 이상
2024-03-22,화장품,바디케어,69024.12048129356,7,483168.84336905496,일반 고객,,온라인 광고,8256,여성,20대
2023-01-04,화장품,헤어케어,62898.995110793,5,314494.975553965,신규 고객,,오프라인 광고,8673,남성,40대
2024-07-20,식품,과일,23048.32690045215,5,115241.63450226074,일반 고객,,이메일,1138,여성,30대
2023-01-29,생활용품,주방용품,15552.594599448712,4,62210.37839779485,충성 고객,,오프라인 광고,2977,남성,30대
2024-02-01,의류,상의,159660.57147384185,9,1436945.1432645766,일반 고객,제휴 마케팅,제휴 마케팅,8749,여성,10대
2024-07-20,식품,육류,22107.117840705305,3,66321.35352211591,일반 고객,,온라인 광고,7531,남성,50대 이상
2024-04-20,화장품,향수,50143.83654922652,3,150431.50964767957,일반 고객,,이메일,4719,남성,40대
2023-03-11,화장품,스킨케어,39900.093536658875,1,39900.093536658875,일반 고객,,오프라인 광고,5010,여성,10대
2024-05-23,전자제품,이어폰,200314.24918902,5,1001571.2459451,일반 고객,신규 고객 할인,오프라인 광고,2742,여성,10대
2023-10-07,의류,상의,36621.23975032843,2,73242.47950065686,신규 고객,,이메일,2112,여성,50대 이상
2024-03-24,생활용품,주방용품,41329.457282733216,4,165317.82913093286,VIP 고객,,제휴 마케팅,8740,남성,50대 이상
2023-05-11,전자제품,노트북,117237.52997688796,6,703425.1798613277,신규 고객,시즌 세일,소셜 미디어,3845,여성,20대
2023-02-06,생활용품,화장지,24144.44602645859,1,24144.44602645859,일반 고객,신규 고객 할인,제휴 마케팅,7770,남성,50대 이상
2024-04-17,의류,하의,79133.95963783476,5,395669.7981891738,일반 고객,,제휴 마케팅,8340,남성,30대
2024-06-05,의류,하의,68920.1591834347,6,413520.95510060823,신규 고객,,이메일,8378,여성,20대
2024-04-15,의류,아우터,52411.927227815,6,314471.56336689,충성 고객,,제휴 마케팅,6653,여성,20대
2023-04-27,생활용품,청소용품,23097.2678567564,3,69291.8035702692,일반 고객,,오프라인 광고,2573,남성,50대 이상
2024-04-25,생활용품,주방용품,46959.40644870015,5,234797.03224350075,신규 고객,,소셜 미디어,7462,남성,40대
2023-05-03,식품,육류,7050.905062518009,5,35254.52531259004,일반 고객,시즌 세일,이메일,4465,남성,30대
2024-05-26,생활용품,주방용품,47216.89226413752,1,47216.89226413752,일반 고객,신규 고객 할인,소셜 미디어,2650,여성,20대
2024-07-20,식품,육류,27628.909221372112,4,110515.63688548845,충성 고객,,이메일,6128,남성,30대
