index,Date,Status,Fulfilment,ship-service-level,Style,SKU,Category,Size,Courier Status,Qty,Amount,ship-city,ship-state,ship-postal-code,promotion-ids,Gender,Age Group,Month,Day,Weekday
47,2024-01-26,Shipped,Market Kurly,Expedited,바나나,FRESH-F-2024-047,과일,S,Delivered,2,11800,부천시,서울,49747,SPRING24,F,30대,1,26,Friday
48,2024-01-23,Shipped,Market Kurly,Expedited,시금치,FRESH-V-2024-048,채소,S,Delivered,1,5400,강남구,경기도,55467,FRESH10,M,30대,1,23,Tuesday
49,2024-02-10,Shipped,Amazon,Standard,버터,FRESH-D-2024-049,유제품,XL,Delivered,1,4700,성동구,경기도,90859,EARLY5,F,30대,2,10,Saturday
50,2024-04-26,Shipped,Amazon,Standard,아이스크림,FRESH-D-2024-050,유제품,XL,Delivered,3,19500,인천시,경기도,28375,NONE,M,40대,4,26,Friday
51,2024-05-15,Shipped,Coupang,Standard,토마토,FRESH-V-2024-051,채소,S,Delivered,1,3500,동작구,경기도,26052,NONE,F,50대,5,15,Wednesday
52,2024-05-09,Shipped,Market Kurly,Expedited,당근,FRESH-V-2024-052,채소,M,Delivered,2,8200,서초구,경기도,70555,EARLY5,F,30대,5,9,Thursday
53,2024-02-08,Shipped,SSG.com,Standard,바나나,FRESH-F-2024-053,과일,S,Delivered,2,12400,구로구,서울,66184,NONE,M,40대,2,8,Thursday
54,2024-06-16,Shipped,SSG.com,Priority,바나나,FRESH-F-2024-054,과일,S,Delivered,1,7400,영등포구,서울,85752,EARLY5,M,30대,6,16,Sunday
55,2024-06-19,Shipped,Amazon,Expedited,브로콜리,FRESH-V-2024-055,채소,M,Delivered,2,9000,은평구,서울,37713,NONE,F,30대,6,19,Wednesday
56,2024-03-12,Shipped,Market Kurly,Priority,버터,FRESH-D-2024-056,유제품,M,Delivered,2,8200,수원시,서울,20296,EARLY5,F,50대,3,12,Tuesday
57,2024-02-23,Shipped,Coupang,Expedited,수박,FRESH-F-2024-057,과일,L,Delivered,2,15200,노원구,경기도,71224,EARLY5,F,50대,2,23,Friday
58,2024-02-11,Shipped,SSG.com,Standard,수박,FRESH-F-2024-058,과일,XL,Delivered,2,12600,광진구,경기도,54617,EARLY5,F,60대,2,11,Sunday
59,2024-02-01,Shipped,Amazon,Priority,감자,FRESH-V-2024-059,채소,M,Delivered,1,3700,관악구,서울,52814,EARLY5,F,50대,2,1,Thursday
60,2024-01-25,Shipped,Amazon,Priority,포도,FRESH-F-2024-060,과일,XL,Delivered,1,7500,분당구,서울,51250,NONE,M,40대,1,25,Thursday
61,2024-06-17,Shipped,Market Kurly,Priority,우유,FRESH-D-2024-061,유제품,XL,Delivered,1,4100,관악구,서울,55311,FRESH10,M,20대,6,17,Monday
62,2024-02-07,Shipped,SSG.com,Priority,당근,FRESH-V-2024-062,채소,M,Delivered,1,3200,서초구,경기도,21850,SPRING24,M,60대,2,7,Wednesday
63,2024-03-08,Shipped,SSG.com,Priority,브로콜리,FRESH-V-2024-063,채소,S,Delivered,3,17100,인천시,경기도,81368,SPRING24,F,30대,3,8,Friday
64,2024-01-05,Shipped,SSG.com,Standard,오렌지,FRESH-F-2024-064,과일,XL,Delivered,1,5100,관악구,서울,55854,EARLY5,F,60대,1,5,Friday
65,2024-03-03,Shipped,Coupang,Expedited,당근,FRESH-V-2024-065,채소,L,Delivered,1,5500,관악구,경기도,26525,FRESH10,F,20대,3,3,Sunday
66,2024-01-07,Shipped,Amazon,Expedited,양파,FRESH-V-2024-066,채소,S,Delivered,3,10200,동작구,경기도,76244,EARLY5,F,30대,1,7,Sunday
67,2024-04-12,Shipped,Market Kurly,Standard,브로콜리,FRESH-V-2024-067,채소,M,Delivered,3,12600,성북구,경기도,33721,BUNDLE15,F,40대,4,12,Friday
68,2024-06-13,Shipped,Market Kurly,Priority,양파,FRESH-V-2024-068,채소,S,Delivered,1,5000,강남구,경기도,14775,FRESH10,F,40대,6,13,Thursday
69,2024-01-29,Shipped,SSG.com,Expedited,키위,FRESH-F-2024-069,과일,M,Delivered,3,17700,광진구,서울,37995,NONE,F,30대,1,29,Monday
70,2024-01-03,Shipped,Amazon,Priority,시금치,FRESH-V-2024-070,채소,XL,Delivered,2,10400,종로구,경기도,14005,FRESH10,F,50대,1,3,Wednesday
71,2024-02-04,Shipped,Market Kurly,Expedited,오이,FRESH-V-2024-071,채소,S,Delivered,2,8000,부천시,서울,64012,EARLY5,M,40대,2,4,Sunday
72,2024-01-20,Shipped,Coupang,Priority,크림치즈,FRESH-D-2024-072,유제품,XL,Delivered,2,8800,부천시,경기도,27508,FRESH10,M,40대,1,20,Saturday
73,2024-02-16,Shipped,Amazon,Priority,양파,FRESH-V-2024-073,채소,M,Delivered,3,17100,송파구,서울,64804,NONE,M,30대,2,16,Friday
74,2024-05-20,Shipped,Amazon,Standard,버터,FRESH-D-2024-074,유제품,M,Delivered,3,19200,마포구,경기도,26943,FRESH10,M,20대,5,20,Monday
75,2024-04-26,Shipped,Amazon,Standard,바나나,FRESH-F-2024-075,과일,XL,Delivered,3,16800,강동구,서울,22824,EARLY5,F,40대,4,26,Friday
76,2024-02-08,Shipped,Coupang,Expedited,요거트,FRESH-D-2024-076,유제품,L,Delivered,3,21300,부천시,경기도,33325,EARLY5,M,60대,2,8,Thursday
77,2024-05-16,Shipped,Market Kurly,Expedited,오이,FRESH-V-2024-077,채소,L,Delivered,2,9400,종로구,서울,18894,FRESH10,F,60대,5,16,Thursday
78,2024-04-12,Shipped,Market Kurly,Standard,토마토,FRESH-V-2024-078,채소,S,Delivered,2,9200,마포구,경기도,54083,EARLY5,F,30대,4,12,Friday
79,2024-01-29,Shipped,SSG.com,Standard,버터,FRESH-D-2024-079,유제품,S,Delivered,3,18900,강남구,서울,74960,FRESH10,M,20대,1,29,Monday
80,2024-03-24,Shipped,SSG.com,Priority,아이스크림,FRESH-D-2024-080,유제품,M,Delivered,3,19800,강동구,경기도,20808,SPRING24,F,40대,3,24,Sunday
81,2024-05-28,Shipped,SSG.com,Standard,오렌지,FRESH-F-2024-081,과일,S,Delivered,2,13600,서초구,경기도,92758,BUNDLE15,F,30대,5,28,Tuesday
82,2024-01-20,Shipped,Coupang,Expedited,포도,FRESH-F-2024-082,과일,L,Delivered,3,16200,종로구,서울,46996,SPRING24,M,60대,1,20,Saturday
83,2024-02-29,Shipped,Market Kurly,Standard,치즈,FRESH-D-2024-083,유제품,M,Delivered,3,23700,구로구,경기도,74688,EARLY5,M,30대,2,29,Thursday
84,2024-04-22,Shipped,Amazon,Standard,상추,FRESH-V-2024-084,채소,L,Delivered,1,5900,양천구,서울,92678,SPRING24,F,40대,4,22,Monday
85,2024-03-02,Shipped,Market Kurly,Standard,요거트,FRESH-D-2024-085,유제품,XL,Delivered,1,4200,송파구,경기도,41295,SPRING24,M,50대,3,2,Saturday
86,2024-04-27,Shipped,Amazon,Expedited,포도,FRESH-F-2024-086,과일,XL,Delivered,2,12800,수원시,서울,93157,BUNDLE15,M,50대,4,27,Saturday
87,2024-05-10,Shipped,Coupang,Priority,아이스크림,FRESH-D-2024-087,유제품,XL,Delivered,2,10000,노원구,경기도,57481,FRESH10,M,50대,5,10,Friday
88,2024-02-16,Shipped,Coupang,Priority,딸기,FRESH-F-2024-088,과일,M,Delivered,1,7400,노원구,경기도,69118,NONE,F,40대,2,16,Friday
89,2024-05-04,Shipped,Amazon,Expedited,토마토,FRESH-V-2024-089,채소,M,Delivered,3,10200,성북구,경기도,44538,SPRING24,F,60대,5,4,Saturday
90,2024-02-16,Shipped,Coupang,Expedited,수박,FRESH-F-2024-090,과일,S,Delivered,3,20700,인천시,서울,41319,SPRING24,M,50대,2,16,Friday
91,2024-02-18,Shipped,SSG.com,Standard,브로콜리,FRESH-V-2024-091,채소,M,Delivered,3,17700,강남구,경기도,78383,EARLY5,F,30대,2,18,Sunday
92,2024-06-18,Shipped,Amazon,Standard,바나나,FRESH-F-2024-092,과일,L,Delivered,2,12200,노원구,서울,81529,NONE,F,30대,6,18,Tuesday
93,2024-05-24,Shipped,Coupang,Expedited,딸기,FRESH-F-2024-093,과일,S,Delivered,3,18000,송파구,경기도,99821,BUNDLE15,F,30대,5,24,Friday
94,2024-04-04,Shipped,SSG.com,Priority,오이,FRESH-V-2024-094,채소,M,Delivered,3,17700,성북구,서울,47835,BUNDLE15,M,30대,4,4,Thursday
95,2024-03-20,Shipped,Coupang,Standard,감자,FRESH-V-2024-095,채소,M,Delivered,1,4700,동작구,서울,42676,SPRING24,M,40대,3,20,Wednesday
96,2024-04-03,Shipped,Amazon,Expedited,상추,FRESH-V-2024-096,채소,XL,Delivered,1,4800,용산구,경기도,67605,NONE,F,60대,4,3,Wednesday
97,2024-04-13,Shipped,Market Kurly,Standard,크림치즈,FRESH-D-2024-097,유제품,L,Delivered,1,5000,중구,서울,50447,EARLY5,F,50대,4,13,Saturday
98,2024-03-02,Shipped,Coupang,Standard,토마토,FRESH-V-2024-098,채소,XL,Delivered,3,9300,동대문구,경기도,50362,SPRING24,F,20대,3,2,Saturday
99,2024-05-06,Shipped,SSG.com,Standard,토마토,FRESH-V-2024-099,채소,S,Delivered,1,3800,송파구,경기도,83083,NONE,F,40대,5,6,Monday
100,2024-06-23,Shipped,SSG.com,Standard,파프리카,FRESH-V-2024-100,채소,XL,Delivered,3,16500,인천시,서울,16318,NONE,F,50대,6,23,Sunday
101,2024-03-30,Shipped,Amazon,Priority,콩나물,FRESH-V-2024-101,채소,L,Delivered,2,8200,마포구,경기도,60048,EARLY5,M,30대,3,30,Saturday
102,2024-04-13,Shipped,Coupang,Standard,수박,FRESH-F-2024-102,과일,XL,Delivered,2,12000,강서구,서울,19021,EARLY5,M,40대,4,13,Saturday
103,2024-04-06,Shipped,SSG.com,Expedited,딸기,FRESH-F-2024-103,과일,XL,Delivered,1,5900,강남구,서울,78630,BUNDLE15,F,20대,4,6,Saturday
104,2024-04-11,Shipped,Amazon,Expedited,바나나,FRESH-F-2024-104,과일,L,Delivered,3,16200,부천시,경기도,86845,SPRING24,M,30대,4,11,Thursday
105,2024-05-18,Shipped,SSG.com,Expedited,배,FRESH-F-2024-105,과일,M,Delivered,3,15900,동작구,경기도,22973,SPRING24,F,20대,5,18,Saturday
106,2024-01-07,Shipped,Coupang,Priority,자두,FRESH-F-2024-106,과일,M,Delivered,3,18600,인천시,서울,81845,SPRING24,M,50대,1,7,Sunday
107,2024-04-29,Shipped,Market Kurly,Standard,딸기,FRESH-F-2024-107,과일,S,Delivered,2,11600,노원구,서울,24352,EARLY5,F,20대,4,29,Monday
108,2024-03-18,Shipped,Market Kurly,Standard,바나나,FRESH-F-2024-108,과일,S,Delivered,1,5300,강서구,경기도,85490,SPRING24,F,40대,3,18,Monday
109,2024-03-01,Shipped,SSG.com,Standard,호박,FRESH-V-2024-109,채소,XL,Delivered,2,6200,동대문구,경기도,40253,EARLY5,F,20대,3,1,Friday
110,2024-03-16,Shipped,Amazon,Expedited,생크림,FRESH-D-2024-110,유제품,XL,Delivered,2,15800,중구,경기도,37025,FRESH10,M,20대,3,16,Saturday
111,2024-03-06,Shipped,Coupang,Priority,시금치,FRESH-V-2024-111,채소,S,Delivered,2,9200,노원구,서울,18274,FRESH10,F,40대,3,6,Wednesday
112,2024-03-08,Shipped,Coupang,Expedited,시금치,FRESH-V-2024-112,채소,XL,Delivered,3,9300,종로구,경기도,48829,NONE,M,30대,3,8,Friday
113,2024-06-26,Shipped,Coupang,Priority,브로콜리,FRESH-V-2024-113,채소,XL,Delivered,2,11000,마포구,경기도,67987,BUNDLE15,M,30대,6,26,Wednesday
114,2024-05-17,Shipped,SSG.com,Standard,사과,FRESH-F-2024-114,과일,M,Delivered,3,20100,인천시,서울,56253,NONE,M,30대,5,17,Friday
115,2024-02-23,Shipped,SSG.com,Priority,오이,FRESH-V-2024-115,채소,M,Delivered,2,9200,종로구,서울,53009,FRESH10,F,30대,2,23,Friday
116,2024-04-20,Shipped,SSG.com,Standard,가지,FRESH-V-2024-116,채소,L,Delivered,1,3600,분당구,경기도,22705,SPRING24,M,40대,4,20,Saturday
117,2024-03-22,Shipped,Coupang,Standard,치즈,FRESH-D-2024-117,유제품,XL,Delivered,3,22800,종로구,서울,24620,SPRING24,F,40대,3,22,Friday
118,2024-03-29,Shipped,Market Kurly,Expedited,양파,FRESH-V-2024-118,채소,L,Delivered,1,4000,성북구,서울,71799,SPRING24,F,20대,3,29,Friday
119,2024-06-21,Shipped,Amazon,Priority,딸기,FRESH-F-2024-119,과일,L,Delivered,3,23700,중구,서울,17806,EARLY5,M,50대,6,21,Friday
120,2024-06-22,Shipped,Market Kurly,Expedited,망고,FRESH-F-2024-120,과일,XL,Delivered,1,5500,마포구,경기도,22197,FRESH10,M,60대,6,22,Saturday
121,2024-01-11,Shipped,SSG.com,Standard,두유,FRESH-D-2024-121,유제품,M,Delivered,3,16800,성북구,경기도,80080,FRESH10,F,30대,1,11,Thursday
122,2024-06-02,Shipped,SSG.com,Standard,배,FRESH-F-2024-122,과일,L,Delivered,3,15900,서초구,경기도,76491,SPRING24,M,20대,6,2,Sunday
123,2024-03-26,Shipped,Market Kurly,Expedited,오렌지,FRESH-F-2024-123,과일,M,Delivered,1,6800,노원구,경기도,98056,NONE,M,30대,3,26,Tuesday
124,2024-02-27,Shipped,SSG.com,Standard,리코타,FRESH-D-2024-124,유제품,XL,Delivered,2,13400,분당구,서울,68177,NONE,M,30대,2,27,Tuesday
125,2024-02-20,Shipped,Coupang,Priority,브로콜리,FRESH-V-2024-125,채소,L,Delivered,1,5800,수원시,경기도,95776,NONE,F,30대,2,20,Tuesday
126,2024-05-16,Shipped,SSG.com,Priority,브로콜리,FRESH-V-2024-126,채소,S,Delivered,1,5300,성동구,경기도,34146,FRESH10,M,30대,5,16,Thursday
127,2024-05-17,Shipped,Coupang,Expedited,가지,FRESH-V-2024-127,채소,M,Delivered,2,7000,송파구,서울,42735,NONE,F,30대,5,17,Friday
128,2024-03-26,Shipped,Amazon,Standard,체리,FRESH-F-2024-128,과일,XL,Delivered,1,7400,종로구,경기도,29855,NONE,M,30대,3,26,Tuesday
129,2024-06-19,Shipped,Coupang,Priority,양파,FRESH-V-2024-129,채소,S,Delivered,2,11600,일산동구,서울,58323,NONE,M,50대,6,19,Wednesday
130,2024-03-02,Shipped,SSG.com,Standard,버터,FRESH-D-2024-130,유제품,M,Delivered,2,11600,강남구,경기도,34212,EARLY5,F,50대,3,2,Saturday
131,2024-05-17,Shipped,SSG.com,Priority,수박,FRESH-F-2024-131,과일,L,Delivered,1,7200,노원구,경기도,23675,NONE,F,50대,5,17,Friday
132,2024-02-28,Shipped,Amazon,Priority,파프리카,FRESH-V-2024-132,채소,S,Delivered,3,10800,일산동구,서울,16914,SPRING24,M,40대,2,28,Wednesday
133,2024-06-16,Shipped,Amazon,Priority,키위,FRESH-F-2024-133,과일,M,Delivered,2,13600,마포구,서울,72090,EARLY5,F,20대,6,16,Sunday
134,2024-03-22,Shipped,Coupang,Expedited,체리,FRESH-F-2024-134,과일,M,Delivered,2,10200,양천구,서울,64257,SPRING24,F,50대,3,22,Friday
135,2024-04-01,Shipped,Amazon,Standard,키위,FRESH-F-2024-135,과일,S,Delivered,1,6300,서초구,서울,46954,FRESH10,M,40대,4,1,Monday
136,2024-03-03,Shipped,Coupang,Standard,당근,FRESH-V-2024-136,채소,XL,Delivered,1,5600,종로구,서울,77424,NONE,F,50대,3,3,Sunday
137,2024-04-24,Shipped,Market Kurly,Expedited,키위,FRESH-F-2024-137,과일,L,Delivered,3,17400,성동구,경기도,68076,SPRING24,F,30대,4,24,Wednesday
138,2024-03-07,Shipped,SSG.com,Expedited,체리,FRESH-F-2024-138,과일,M,Delivered,3,15000,동작구,서울,88860,NONE,M,20대,3,7,Thursday
139,2024-04-23,Shipped,Market Kurly,Expedited,당근,FRESH-V-2024-139,채소,XL,Delivered,2,6400,강남구,경기도,77421,SPRING24,M,40대,4,23,Tuesday
140,2024-06-13,Shipped,Coupang,Priority,버터,FRESH-D-2024-140,유제품,XL,Delivered,3,12900,일산동구,서울,24504,EARLY5,F,30대,6,13,Thursday
141,2024-04-06,Shipped,Market Kurly,Expedited,키위,FRESH-F-2024-141,과일,XL,Delivered,1,5100,은평구,서울,48461,EARLY5,M,60대,4,6,Saturday
142,2024-06-10,Shipped,Market Kurly,Priority,가지,FRESH-V-2024-142,채소,M,Delivered,1,3000,서초구,서울,59310,BUNDLE15,M,50대,6,10,Monday
143,2024-02-12,Shipped,Market Kurly,Priority,바나나,FRESH-F-2024-143,과일,M,Delivered,3,20100,분당구,서울,93024,SPRING24,M,30대,2,12,Monday
144,2024-01-17,Shipped,Coupang,Priority,감자,FRESH-V-2024-144,채소,XL,Delivered,2,8200,노원구,경기도,27201,EARLY5,F,30대,1,17,Wednesday
145,2024-04-03,Shipped,SSG.com,Expedited,체리,FRESH-F-2024-145,과일,XL,Delivered,1,7300,일산동구,경기도,88984,NONE,F,40대,4,3,Wednesday
146,2024-05-03,Shipped,Coupang,Priority,복숭아,FRESH-F-2024-146,과일,M,Delivered,2,10800,성동구,서울,91605,BUNDLE15,F,30대,5,3,Friday
147,2024-06-10,Shipped,Amazon,Expedited,감자,FRESH-V-2024-147,채소,XL,Delivered,2,9400,용산구,경기도,26919,EARLY5,M,50대,6,10,Monday
148,2024-06-06,Shipped,Coupang,Priority,양파,FRESH-V-2024-148,채소,S,Delivered,2,8800,강남구,경기도,87613,NONE,F,50대,6,6,Thursday
149,2024-04-21,Shipped,SSG.com,Standard,호박,FRESH-V-2024-149,채소,S,Delivered,3,15300,강동구,경기도,84028,NONE,M,20대,4,21,Sunday
150,2024-05-29,Shipped,Amazon,Standard,자두,FRESH-F-2024-150,과일,XL,Delivered,3,16800,수원시,경기도,93442,NONE,F,20대,5,29,Wednesday
151,2024-06-05,Shipped,Amazon,Standard,파프리카,FRESH-V-2024-151,채소,L,Delivered,1,3600,은평구,서울,54103,BUNDLE15,M,30대,6,5,Wednesday
152,2024-06-14,Shipped,Market Kurly,Priority,우유,FRESH-D-2024-152,유제품,XL,Delivered,2,8600,분당구,경기도,24398,SPRING24,F,40대,6,14,Friday
153,2024-06-26,Shipped,Coupang,Priority,브로콜리,FRESH-V-2024-153,채소,L,Delivered,1,6000,강남구,서울,94234,SPRING24,F,40대,6,26,Wednesday
154,2024-01-22,Shipped,SSG.com,Expedited,바나나,FRESH-F-2024-154,과일,S,Delivered,3,15900,일산동구,서울,72566,NONE,F,60대,1,22,Monday
155,2024-02-19,Shipped,SSG.com,Standard,치즈,FRESH-D-2024-155,유제품,XL,Delivered,3,18300,분당구,경기도,22692,NONE,F,20대,2,19,Monday
156,2024-05-04,Shipped,SSG.com,Expedited,상추,FRESH-V-2024-156,채소,S,Delivered,3,11400,용산구,서울,18627,EARLY5,F,30대,5,4,Saturday
157,2024-04-08,Shipped,Coupang,Standard,파프리카,FRESH-V-2024-157,채소,L,Delivered,2,9000,중구,서울,21133,FRESH10,F,30대,4,8,Monday
158,2024-01-31,Shipped,SSG.com,Standard,시금치,FRESH-V-2024-158,채소,S,Delivered,2,6800,구로구,경기도,62647,EARLY5,M,40대,1,31,Wednesday
159,2024-03-12,Shipped,Coupang,Expedited,콩나물,FRESH-V-2024-159,채소,S,Delivered,1,5900,성동구,서울,87299,EARLY5,M,30대,3,12,Tuesday
160,2024-01-12,Shipped,Market Kurly,Standard,감자,FRESH-V-2024-160,채소,S,Delivered,3,10500,동대문구,서울,81951,BUNDLE15,M,30대,1,12,Friday
161,2024-03-19,Shipped,Market Kurly,Standard,배,FRESH-F-2024-161,과일,S,Delivered,3,20400,송파구,경기도,53694,BUNDLE15,M,30대,3,19,Tuesday
162,2024-05-22,Shipped,Coupang,Standard,딸기,FRESH-F-2024-162,과일,L,Delivered,2,12600,성북구,경기도,67561,FRESH10,F,30대,5,22,Wednesday
163,2024-03-16,Shipped,Market Kurly,Standard,사과,FRESH-F-2024-163,과일,M,Delivered,3,16800,송파구,경기도,79604,EARLY5,M,20대,3,16,Saturday
164,2024-04-30,Shipped,Coupang,Priority,요거트,FRESH-D-2024-164,유제품,S,Delivered,1,4400,동대문구,경기도,58806,BUNDLE15,M,50대,4,30,Tuesday
165,2024-05-19,Shipped,Coupang,Expedited,양파,FRESH-V-2024-165,채소,L,Delivered,3,17400,양천구,경기도,85957,EARLY5,M,50대,5,19,Sunday
166,2024-04-04,Shipped,Coupang,Priority,콩나물,FRESH-V-2024-166,채소,M,Delivered,3,14700,관악구,서울,88480,SPRING24,M,20대,4,4,Thursday
167,2024-03-01,Shipped,Market Kurly,Expedited,시금치,FRESH-V-2024-167,채소,XL,Delivered,1,5000,은평구,서울,96543,EARLY5,F,30대,3,1,Friday
168,2024-05-04,Shipped,SSG.com,Priority,토마토,FRESH-V-2024-168,채소,XL,Delivered,2,8000,분당구,서울,10044,FRESH10,M,60대,5,4,Saturday
169,2024-05-27,Shipped,Market Kurly,Expedited,체리,FRESH-F-2024-169,과일,XL,Delivered,2,15600,동대문구,서울,80411,FRESH10,F,40대,5,27,Monday
170,2024-01-24,Shipped,Coupang,Expedited,사과,FRESH-F-2024-170,과일,S,Delivered,1,6400,동작구,경기도,55896,SPRING24,F,20대,1,24,Wednesday
171,2024-03-30,Shipped,Coupang,Priority,요거트,FRESH-D-2024-171,유제품,L,Delivered,1,6100,중구,경기도,94821,EARLY5,F,30대,3,30,Saturday
172,2024-04-24,Shipped,Amazon,Priority,두유,FRESH-D-2024-172,유제품,L,Delivered,1,6800,영등포구,경기도,28835,FRESH10,M,30대,4,24,Wednesday
173,2024-01-21,Shipped,Amazon,Standard,케피어,FRESH-D-2024-173,유제품,M,Delivered,1,4400,노원구,경기도,91337,NONE,M,50대,1,21,Sunday
174,2024-03-19,Shipped,Coupang,Standard,감자,FRESH-V-2024-174,채소,M,Delivered,1,5600,부천시,경기도,93348,FRESH10,M,40대,3,19,Tuesday
175,2024-06-18,Shipped,Market Kurly,Expedited,당근,FRESH-V-2024-175,채소,L,Delivered,2,8600,관악구,서울,50803,EARLY5,M,50대,6,18,Tuesday
176,2024-04-15,Shipped,Coupang,Standard,사과,FRESH-F-2024-176,과일,M,Delivered,2,10800,양천구,경기도,50544,NONE,M,30대,4,15,Monday
177,2024-05-09,Shipped,Coupang,Standard,오렌지,FRESH-F-2024-177,과일,S,Delivered,1,5400,분당구,경기도,39111,NONE,F,40대,5,9,Thursday
178,2024-05-02,Shipped,Market Kurly,Standard,감자,FRESH-V-2024-178,채소,M,Delivered,3,10800,종로구,서울,71538,FRESH10,F,20대,5,2,Thursday
179,2024-01-10,Shipped,Amazon,Priority,상추,FRESH-V-2024-179,채소,XL,Delivered,3,10500,강남구,경기도,62017,EARLY5,F,50대,1,10,Wednesday
180,2024-05-26,Shipped,Amazon,Standard,시금치,FRESH-V-2024-180,채소,XL,Delivered,2,7800,성동구,서울,48906,EARLY5,F,50대,5,26,Sunday
181,2024-05-20,Shipped,SSG.com,Standard,당근,FRESH-V-2024-181,채소,S,Delivered,3,10500,인천시,경기도,79453,BUNDLE15,F,30대,5,20,Monday
182,2024-03-21,Shipped,Coupang,Expedited,상추,FRESH-V-2024-182,채소,M,Delivered,3,10800,부천시,서울,60129,NONE,F,40대,3,21,Thursday
183,2024-01-04,Shipped,SSG.com,Standard,치즈,FRESH-D-2024-183,유제품,S,Delivered,3,22500,동대문구,서울,44457,NONE,M,30대,1,4,Thursday
184,2024-05-18,Shipped,Amazon,Priority,딸기,FRESH-F-2024-184,과일,XL,Delivered,1,7300,은평구,경기도,49327,NONE,F,40대,5,18,Saturday
185,2024-02-05,Shipped,Coupang,Expedited,오렌지,FRESH-F-2024-185,과일,S,Delivered,2,11600,성동구,서울,31538,BUNDLE15,F,30대,2,5,Monday
186,2024-02-14,Shipped,SSG.com,Priority,체리,FRESH-F-2024-186,과일,M,Delivered,3,22800,동대문구,경기도,48194,EARLY5,M,50대,2,14,Wednesday
187,2024-04-01,Shipped,SSG.com,Standard,시금치,FRESH-V-2024-187,채소,M,Delivered,3,15000,동작구,서울,66772,EARLY5,M,20대,4,1,Monday
188,2024-06-03,Shipped,SSG.com,Priority,두유,FRESH-D-2024-188,유제품,M,Delivered,1,5100,중구,경기도,27698,EARLY5,M,30대,6,3,Monday
189,2024-01-27,Shipped,Market Kurly,Expedited,양파,FRESH-V-2024-189,채소,XL,Delivered,2,8400,수원시,경기도,30658,NONE,F,20대,1,27,Saturday
190,2024-02-25,Shipped,Market Kurly,Standard,수박,FRESH-F-2024-190,과일,XL,Delivered,3,18000,마포구,서울,26762,NONE,F,30대,2,25,Sunday
191,2024-05-27,Shipped,Market Kurly,Expedited,가지,FRESH-V-2024-191,채소,M,Delivered,2,10000,부천시,경기도,10834,NONE,M,30대,5,27,Monday
192,2024-04-26,Shipped,Coupang,Expedited,상추,FRESH-V-2024-192,채소,XL,Delivered,2,7600,부천시,경기도,85875,SPRING24,F,30대,4,26,Friday
